Name,FirstName,LastName,Affiliation,Location,Role,Country,OrcID
Carmem Hara ,Carmem,Hara,Federal University of Paraná,,Member Review Board,Brazil,
Chee-Yong Chan,Chee-Yong,Chan,National University of Singapore,,Member Review Board,Singapore,
Chengkai Li ,Chengkai,Li,University of Texas,Arlington,Member Review Board,United States,
Chi Wang ,Chi,Wang,Microsoft Research,,Member Review Board,United States,
Chris Jermaine ,Chris,Jermaine,Rice University,,Member Review Board,United States,
Christian König ,Christian,König,Microsoft Research,,Member Review Board,United States,
Cong Yu ,Cong,Yu,Google,,Member Review Board,United States,
Curtis Dyreson ,Curtis,Dyreson,Utah State University,,Member Review Board,United States,https://orcid.org/0000-0003-0236-1515
Cyrus Shahabi ,Cyrus,Shahabi,University of Southern California,,Member Review Board,United States,https://orcid.org/0000-0001-9118-0681
Daisy Zhe-Wang,Daisy,Zhe-Wang,University of Florida,,Member Review Board,United States,
Dan Olteanu ,Dan,Olteanu,University of Oxford,,Member Review Board,United Kingdom,
Daniel de Oliveira ,Daniel de,Oliveira,Fluminense Federal University,,Member Review Board,Brazil,
David Koop ,David,Koop,University of Massachusetts,Dartmouth,Member Review Board,United States,
Davide Mottin ,Davide,Mottin,Hasso Plattner Institute,,Member Review Board,Germany,https://orcid.org/0000-0001-8256-2258
Dmitri Kalashnikov ,Dmitri,Kalashnikov,AT&T Labs Research,,Member Review Board,United States,
Eli Cortez ,Eli,Cortez,Microsoft Research,,Member Review Board,United States,
Elisa Bertino ,Elisa,Bertino,Purdue University,,Member Review Board,United States,https://orcid.org/0000-0002-4029-7051
Eric Lo ,Eric,Lo,Hong Kong Polytechnic University,,Member Review Board,Hong Kong SAR,
Essam Mansour ,Essam,Mansour,Qatar Computing Research Institute,,Member Review Board,Qatar,
Eugene Wu ,Eugene,Wu,Columbia University,,Member Review Board,United States,
Fabrizio Silvestri ,Fabrizio,Silvestri,Yahoo Research,London,Member Review Board,United Kingdom,https://orcid.org/0000-0001-7669-9055
Fei Chiang ,Fei,Chiang,McMaster University,,Member Review Board,Canada,
Feifei Li ,Feifei,Li,University of Utah,,Member Review Board,United States,
Florent Masseglia ,Florent,Masseglia,INRIA,Sophia Antipolis,Member Review Board,France,
Florian Kerschbaum ,Florian,Kerschbaum,SAP,,Member Review Board,Germany,
George Papadakis ,George,Papadakis,University of Athens,,Member Review Board,Greece,
Georgia Koutrika ,Georgia,Koutrika,HP Labs,,Member Review Board,United States,
Giansalvatore Mecca ,Giansalvatore,Mecca,University Basilicata,,Member Review Board,Italy,
Goetz Graefe ,Goetz,Graefe,Google,,Member Review Board,United States,
Guoliang Li ,Guoliang,Li,Tsinghua University,,Member Review Board,China,
Hakan Ferhatosmanoglu ,Hakan,Ferhatosmanoglu,Bilkent University,,Member Review Board,Turkey,
Hannes Voigt ,Hannes,Voigt,Technical University of Dresden,,Member Review Board,Germany,https://orcid.org/0000-0002-2148-9592
Hannes Mühleisen ,Hannes,Mühleisen,Centrum Wiskunde & Informatica,,Member Review Board,Netherlands,https://orcid.org/0000-0001-8552-0029
Harumi Kuno ,Harumi,Kuno,HP Labs,,Member Review Board,United States,
Henrik Muehe ,Henrik,Muehe,Google,,Member Review Board,United States,
Holger Pirk ,Holger,Pirk,Massachusetts Institute of Technology,,Member Review Board,United States,
Huy Vo ,Huy,Vo,City University of New York,,Member Review Board,United States,
Ihab Ilyas ,Ihab,Ilyas,University of Waterloo,,Member Review Board,United States,https://orcid.org/0000-0001-9052-9714
Indrakshi Ray ,Indrakshi,Ray,Colorado State University,,Member Review Board,United States,
Ingmar Weber ,Ingmar,Weber,Qatar Computing Research Institute,,Member Review Board,Qatar,https://orcid.org/0000-0003-4169-2579
Ippokratis Pandis ,Ippokratis,Pandis,Amazon Web Services,,Member Review Board,United States,
Ira Assent ,Ira,Assent,Aarhus University,,Member Review Board,Denmark,https://orcid.org/0000-0002-1091-9948
Jaewoo Kang ,Jaewoo,Kang,Korea University,,Member Review Board,South Korea,
James Cheng ,James,Cheng,Chinese University of Hong Kong,,Member Review Board,China,
Jeff Pound ,Jeff,Pound,SAP,,Member Review Board,Germany,
Jeffrey Yu ,Jeffrey,Yu,Chinese University of Hong Kong,,Member Review Board,China,
Jennie Duggan ,Jennie,Duggan,Northwestern University,,Member Review Board,United States,
Jens Teubner ,Jens,Teubner,Technical University of Dortmund,,Member Review Board,Germany,https://orcid.org/0000-0002-0344-5203
Jiaheng Lu ,Jiaheng,Lu,University of Helsinki,,Member Review Board,Finland,https://orcid.org/0000-0003-2067-454X
Jianliang Xu ,Jianliang,Xu,Hong Kong Baptist University,,Member Review Board,Hong Kong SAR,
Jignesh Patel ,Jignesh,Patel,University of Wisconsin,Madison,Member Review Board,United States,
Johann Gamper ,Johann,Gamper,Free University of Bozen,,Member Review Board,Italy,https://orcid.org/0000-0002-7128-507X
Joseph Gonzalez ,Joseph,Gonzalez,University of California,Berkeley,Member Review Board,United States,
Julia Stoyanovich ,Julia,Stoyanovich,Drexel University,,Member Review Board,United States,
Julien Leblay ,Julien,Leblay,National Institute of Advanced Industrial Science and Technology,,Member Review Board,Japan,https://orcid.org/0000-0002-8662-0053
Kai-Uwe Sattler ,Kai-Uwe,Sattler,Technical University of Ilmenau,,Member Review Board,Germany,https://orcid.org/0000-0003-1608-7721
Karthik Sankaranarayanan ,Karthik,Sankaranarayanan,IBM Research,AI,Member Review Board,India,
Katja Hose ,Katja,Hose,Aalborg University,,Member Review Board,Denmark,https://orcid.org/0000-0001-7025-8099
Khuzaima Daudjee ,Khuzaima,Daudjee,University of Waterloo,,Member Review Board,United States,
Konstantinos Karanasos ,Konstantinos,Karanasos,Microsoft Research,,Member Review Board,United States,
Kostis Kyzirakos ,Kostis,Kyzirakos,Oracle Labs,,Member Review Board,United States,https://orcid.org/0000-0002-8257-2939
Lee Mong Li ,Lee Mong,Li,National University of Singapore,,Member Review Board,Singapore,https://orcid.org/0000-0002-9636-388X
Lefteris Sidirourgos ,Lefteris,Sidirourgos,Centrum Wiskunde & Informatica,,Member Review Board,Netherlands,
Lei Zou ,Lei,Zou,Peking University,,Member Review Board,China,
Li Xiong ,Li,Xiong,Emory University,,Member Review Board,United States,
Luc Bouganim ,Luc,Bouganim,INRIA,Saclay,Member Review Board,France,
Luciano Barbosa ,Luciano,Barbosa,IBM Research,,Member Review Board,Brazil,
Lucja Kot ,Lucja,Kot,Cornell University,,Member Review Board,United States,
Mahashweta Das ,Mahashweta,Das,HP Labs,,Member Review Board,United States,
Marco Serafini ,Marco,Serafini,Qatar Computing Research Institute,,Member Review Board,Qatar,
Martin Kersten ,Martin,Kersten,Centrum Wiskunde & Informatica,,Member Review Board,Netherlands,
Masatoshi Yoshikawa ,Masatoshi,Yoshikawa,Kyoto University,,Member Review Board,Japan,https://orcid.org/0000-0002-1176-700X
Maurice Van Keulen ,Maurice Van,Keulen,Technical University of Twente,,Member Review Board,Netherlands,https://orcid.org/0000-0003-2436-1372
Maya Ramanath ,Maya,Ramanath,Indian Institute of Technology,Delhi,Member Review Board,India,https://orcid.org/0000-0002-5413-5686
Meichun Hsu ,Meichun,Hsu,HP Labs,,Member Review Board,United States,
Meikel Poess ,Meikel,Poess,Oracle,,Member Review Board,United States,
Melanie Herschel ,Melanie,Herschel,University of Stuttgart,,Member Review Board,Germany,
Michael Benedikt ,Michael,Benedikt,Oxford University,,Member Review Board,United Kingdom,https://orcid.org/0000-0003-2964-0880
Michael Bohlen ,Michael,Bohlen,University of Zurich,,Member Review Board,Switzerland,
Michael Hay ,Michael,Hay,Colgate University,,Member Review Board,United States,
Michael Grossniklaus ,Michael,Grossniklaus,University of Konstanz,,Member Review Board,Germany,https://orcid.org/0000-0003-1609-2221
Mirella Moro ,Mirella,Moro,Federal University of Minas Gerais,,Member Review Board,Brazil,https://orcid.org/0000-0002-0545-2001
Mohamed Eltabakh ,Mohamed,Eltabakh,Worcester Polytechnic Institute,,Member Review Board,United States,
Mohamed Mokbel ,Mohamed,Mokbel,University of Minnesota,,Member Review Board,United States,https://orcid.org/0000-0002-6686-1757
Mohamed Sarwat ,Mohamed,Sarwat,Arizona State University,Tempe,Member Review Board,United States,
Mohammad Sadoghi ,Mohammad,Sadoghi,Purdue University,,Member Review Board,United States,
Mourad Ouzzani ,Mourad,Ouzzani,Qatar Computing Research Institute,,Member Review Board,Qatar,https://orcid.org/0000-0002-4035-3025
Murat Kantarcioglu ,Murat,Kantarcioglu,University of Texas,Dallas,Member Review Board,United States,https://orcid.org/0000-0001-9795-9063
Nan Zhang ,Nan,Zhang,George Washington University,,Member Review Board,United States,
Nick Koudas ,Nick,Koudas,University of Toronto,,Member Review Board,Canada,
Nicolas Bruno ,Nicolas,Bruno,Microsoft Research,,Member Review Board,United States,
Nikolaus Augsten ,Nikolaus,Augsten,University of Salzburg,,Member Review Board,Austria,https://orcid.org/0000-0002-3036-6201
Nikos Mamoulis ,Nikos,Mamoulis,Hong Kong University,,Member Review Board,Hong Kong SAR,https://orcid.org/0000-0003-3423-4895
Norman Paton ,Norman,Paton,University of Manchester,,Member Review Board,United Kingdom,https://orcid.org/0000-0003-2008-6617
Oliver Kennedy ,Oliver,Kennedy,University at Buffalo,,Member Review Board,United States,https://orcid.org/0000-0003-0632-1668
Panagiotis Papapetrou ,Panagiotis,Papapetrou,Stockholm University,,Member Review Board,Sweden,https://orcid.org/0000-0002-4632-4815
Panos Kalnis ,Panos,Kalnis,King Abdullah University of Science and Technology,,Member Review Board,Saudi Arabia,https://orcid.org/0000-0002-5060-1360
Panos Chrysanthis ,Panos,Chrysanthis,University of Pittsburgh,,Member Review Board,United States,https://orcid.org/0000-0001-7189-9816
Paolo Merialdo ,Paolo,Merialdo,Roma Tre University,,Member Review Board,Italy,https://orcid.org/0000-0002-3852-8092
Paris Koutris ,Paris,Koutris,University of Wisconsin,,Member Review Board,United States,
Patricia Arocena ,Patricia,Arocena,University of Toronto,,Member Review Board,Canada,
Peter Fischer ,Peter,Fischer,University of Freiburg,,Member Review Board,Germany,
Peter Bailis ,Peter,Bailis,Stanford University,,Member Review Board,United States,
Peter Alvaro ,Peter,Alvaro,University of California,Santa Cruz,Member Review Board,United States,https://orcid.org/0000-0001-6672-240X
Philippe Cudre-Mauroux,Philippe,Cudre-Mauroux,University of Fribourg,,Member Review Board,Switzerland,https://orcid.org/0000-0003-2588-4212
Pierangela Samarati ,Pierangela,Samarati,University of Milan,,Member Review Board,Italy,https://orcid.org/0000-0001-7395-4620
Pinar Tozun ,Pinar,Tozun,IBM Research,Almaden,Member Review Board,United States,https://orcid.org/0000-0001-6838-4854
Raghav Kaushik ,Raghav,Kaushik,Microsoft Research,,Member Review Board,United States,
Raluca Ada Popa ,Raluca Ada,Popa,University of California,Berkley,Member Review Board,United States,
Raymond Ng ,Raymond,Ng,University of British Columbia,,Member Review Board,Canada,
Reynold Cheng ,Reynold,Cheng,Hong Kong University,,Member Review Board,Hong Kong SAR,https://orcid.org/0000-0002-9480-9809
Ricardo Torres ,Ricardo,Torres,University of Campinas,,Member Review Board,Brazil,
S. Sudarshan ,S.,Sudarshan,Indian Institute of Technology,Bombay,Member Review Board,India,
Sai Wu ,Sai,Wu,Zhejiang University,,Member Review Board,China,
Sebastian Michel ,Sebastian,Michel,University of Kaiserslautern,,Member Review Board,Germany,
Selcuk Candan ,Selcuk,Candan,Arizona State University,Tempe,Member Review Board,United States,
Semih Salihoglu ,Semih,Salihoglu,University of Waterloo,,Member Review Board,United States,
Senjuti Basu Roy ,Senjuti Basu,Roy,New Jersey Institute of Technology,,Member Review Board,United States,
Seung-won Hwang ,Seung-won,Hwang,Yonsei University,,Member Review Board,South Korea,
Sourav Bhowmick ,Sourav,Bhowmick,Nanyang Technological University,,Member Review Board,Singapore,
Spyros Blanas ,Spyros,Blanas,Ohio State University,Columbus,Member Review Board,United States,
Srikanta Bedathur ,Srikanta,Bedathur,IBM Research,,Member Review Board,India,https://orcid.org/0000-0002-3949-2175
Stavros Papadopoulos ,Stavros,Papadopoulos,Intel Labs,,Member Review Board,United States,
Stefanie Scherzinger ,Stefanie,Scherzinger,Regensburg University of Applied Sciences,,Member Review Board,Germany,
Stratis Viglas ,Stratis,Viglas,University of Edinburgh,,Member Review Board,United Kingdom,
Sudeepa Roy ,Sudeepa,Roy,Duke University,,Member Review Board,United States,
Sudipto Das ,Sudipto,Das,Microsoft Research,,Member Review Board,United States,
Sven Helmer ,Sven,Helmer,Free University of Bozen,,Member Review Board,Italy,
Tamer Ozsu ,Tamer,Ozsu,University of Waterloo,,Member Review Board,United States,https://orcid.org/0000-0002-8126-1717
Theodoros Rekatsinas ,Theodoros,Rekatsinas,Stanford University,,Member Review Board,United States,
Thomas Heinis ,Thomas,Heinis,Imperial College,,Member Review Board,United Kingdom,https://orcid.org/0000-0002-7470-2123
Todd Green ,Todd,Green,LogicBlox,,Member Review Board,United States,
Torsten Grust ,Torsten,Grust,University of Tübingen,,Member Review Board,Germany,
Tyson Condie ,Tyson,Condie,University of California,Los Angeles,Member Review Board,United States,
Umar Farooq Minhas ,Umar Farooq,Minhas,IBM Research,,Member Review Board,United States,
Uwe Röhm ,Uwe,Röhm,University of Sydney,,Member Review Board,Australia,https://orcid.org/0000-0003-3598-7119
Verena Kantere ,Verena,Kantere,University of Geneva,,Member Review Board,Switzerland,
Viktor Leis ,Viktor,Leis,Technical University of Munich,,Member Review Board,Germany,
Vivek Narasayya ,Vivek,Narasayya,Microsoft Research,,Member Review Board,United States,
Wei Wang ,Wei,Wang,University of New South Wales,,Member Review Board,Australia,
Wenchao Zhou ,Wenchao,Zhou,Georgetown University,,Member Review Board,United States,https://orcid.org/0000-0002-7756-1418
Wendy Wang ,Wendy,Wang,Stevens Institute of Technology,,Member Review Board,United States,
Xiaochun Yang ,Xiaochun,Yang,"Northeastern University, China",,Member Review Board,China,
Xiaodong Zhang ,Xiaodong,Zhang,Ohio State University,Columbus,Member Review Board,United States,
Xiaofang Zhou ,Xiaofang,Zhou,University of Queensland,,Member Review Board,Australia,
Xiaohui Yu ,Xiaohui,Yu,York University,,Member Review Board,Canada,
Xiaoyang Wang ,Xiaoyang,Wang,Fudan University,,Member Review Board,China,
Xin Luna Dong ,Xin Luna,Dong,Google,,Member Review Board,United States,
Yannis Manolopoulos ,Yannis,Manolopoulos,Aristotle University of Thessaloniki,,Member Review Board,Greece,https://orcid.org/0000-0003-4026-4329
Yannis Velegrakis ,Yannis,Velegrakis,University of Trento,,Member Review Board,Italy,https://orcid.org/0000-0001-6332-0296
Yeye He ,Yeye,He,Microsoft Research,,Member Review Board,United States,
Yi Chen ,Yi,Chen,New Jersey Institute of Technology,,Member Review Board,United States,
Yinan Li ,Yinan,Li,Microsoft Research,,Member Review Board,United States,
Yizhou Sun ,Yizhou,Sun,Northeastern University,,Member Review Board,United States,
Yoshiharu Ishikawa ,Yoshiharu,Ishikawa,Nagoya University,,Member Review Board,Japan,
Yuanyuan Tian ,Yuanyuan,Tian,IBM Research,Almaden,Member Review Board,United States,
Yufei Tao ,Yufei,Tao,University of Queensland,,Member Review Board,Australia,https://orcid.org/0000-0003-3883-5452
Zhao Cao ,Zhao,Cao,Beijing Institute of Technology,,Member Review Board,China,
Zhifeng Bao ,Zhifeng,Bao,RMIT University,,Member Review Board,Australia,https://orcid.org/0000-0003-2477-381X
Zoi Kaoudi ,Zoi,Kaoudi,Qatar Computing Research Institute,,Member Review Board,Qatar,
